time,grx,gry,grz,lax,lay,laz
5305,-3.49494,-6.36962,-5.35388,-2.5007,0.60649,2.20675
5306,-3.49494,-6.36962,-5.35388,-2.5007,0.017778,2.20675
5307,-3.49494,-6.36962,-5.35388,-2.5007,0.017778,2.0006
5308,-4.4604,-6.36962,-5.35388,-2.5007,0.017778,2.0006
5309,-4.4604,-5.97907,-5.35388,-2.5007,0.017778,2.0006
5310,-4.4604,-5.97907,-7.19847,-2.5007,0.017778,2.0006
5311,-4.4604,-5.97907,-7.19847,-2.95243,0.017778,2.0006
5312,-4.4604,-5.97907,-7.19847,-2.95243,0.38967,2.0006
5313,-4.4604,-5.97907,-7.19847,-2.95243,0.38967,0.0853722
5314,-3.27946,-5.97907,-7.19847,-2.95243,0.38967,0.0853722
5315,-3.27946,-6.01977,-7.19847,-2.95243,0.38967,0.0853722
5316,-3.27946,-6.01977,-8.01294,-2.95243,0.38967,0.0853722
5317,-3.27946,-6.01977,-8.01294,-1.33754,0.38967,0.0853722
5318,-3.27946,-6.01977,-8.01294,-1.33754,0.353127,0.0853722
5319,-3.27946,-6.01977,-8.01294,-1.33754,0.353127,-0.831875
5320,-2.13922,-6.01977,-8.01294,-1.33754,0.353127,-0.831875
5321,-2.13922,-6.44863,-8.01294,-1.33754,0.353127,-0.831875
5322,-2.13922,-6.44863,-8.01773,-1.33754,0.353127,-0.831875
5323,-2.13922,-6.44863,-8.01773,0.20995,0.353127,-0.831875
5324,-2.13922,-6.44863,-8.01773,0.20995,-0.0972534,-0.831875
5325,-2.13922,-6.44863,-8.01773,0.20995,-0.0972534,-0.935167
5326,-3.85676,-6.44863,-8.01773,0.20995,-0.0972534,-0.935167
5327,-3.85676,-6.30962,-8.01773,0.20995,-0.0972534,-0.935167
5328,-3.85676,-6.30962,-6.97326,0.20995,-0.0972534,-0.935167
5329,-3.85676,-6.30962,-6.97326,-0.990833,-0.0972534,-0.935167
5330,-3.85676,-6.30962,-6.97326,-0.990833,-0.0587997,-0.935167
5331,-3.85676,-6.30962,-6.97326,-0.990833,-0.0587997,0.00993195
5332,-6.57553,-6.30962,-6.97326,-0.990833,-0.0587997,0.00993195
5333,-6.57553,-5.37064,-6.97326,-0.990833,-0.0587997,0.00993195
5334,-6.57553,-5.37064,-6.26892,-0.990833,-0.0587997,0.00993195
5335,-6.57553,-5.37064,-6.26892,-3.07673,-0.0587997,0.00993195
5336,-6.57553,-5.37064,-6.26892,-3.07673,0.729654,0.00993195
5337,-6.57553,-5.37064,-6.26892,-3.07673,0.729654,0.558957
5338,-8.02491,-5.37064,-6.26892,-3.07673,0.729654,0.558957
5339,-8.02491,-4.99939,-6.26892,-3.07673,0.729654,0.558957
5340,-8.02491,-4.99939,-6.75285,-3.07673,0.729654,0.558957
5341,-8.02491,-4.99939,-6.75285,-3.84685,0.729654,0.558957
5342,-8.02491,-4.99939,-6.75285,-3.84685,0.925655,0.558957
5343,-8.02491,-4.99939,-6.75285,-3.84685,0.925655,-0.147499
5344,-7.69661,-4.99939,-6.75285,-3.84685,0.925655,-0.147499
5345,-7.69661,-4.97066,-6.75285,-3.84685,0.925655,-0.147499
5346,-7.69661,-4.97066,-8.14463,-3.84685,0.925655,-0.147499
5347,-7.69661,-4.97066,-8.14463,-2.82431,0.925655,-0.147499
5348,-7.69661,-4.97066,-8.14463,-2.82431,0.741312,-0.147499
5349,-7.69661,-4.97066,-8.14463,-2.82431,0.741312,-1.81713
5350,-7.81647,-4.97066,-8.14463,-2.82431,0.741312,-1.81713
5351,-7.81647,-5.3491,-8.14463,-2.82431,0.741312,-1.81713
5352,-7.81647,-5.3491,-9.05727,-2.82431,0.741312,-1.81713
5353,-7.81647,-5.3491,-9.05727,-2.22259,0.741312,-1.81713
5354,-7.81647,-5.3491,-9.05727,-2.22259,0.0659065,-1.81713
5355,-7.81647,-5.3491,-9.05727,-2.22259,0.0659065,-3.04941
5356,-10.1807,-5.3491,-9.05727,-2.22259,0.0659065,-3.04941
5357,-10.1807,-4.0052,-9.05727,-2.22259,0.0659065,-3.04941
5358,-10.1807,-4.0052,-9.32317,-2.22259,0.0659065,-3.04941
5359,-10.1807,-4.0052,-9.32317,-3.76694,0.0659065,-3.04941
5360,-10.1807,-4.0052,-9.32317,-3.76694,0.994598,-3.04941
5361,-10.1807,-4.0052,-9.32317,-3.76694,0.994598,-3.75769
5362,-12.3846,-4.0052,-9.32317,-3.76694,0.994598,-3.75769
5363,-12.3846,-3.50945,-9.32317,-3.76694,0.994598,-3.75769
5364,-12.3846,-3.50945,-11.7594,-3.76694,0.994598,-3.75769
5365,-12.3846,-3.50945,-11.7594,-5.0954,0.994598,-3.75769
5366,-12.3846,-3.50945,-11.7594,-5.0954,0.910675,-3.75769
5367,-12.3846,-3.50945,-11.7594,-5.0954,0.910675,-6.74823
5368,-10.7317,-3.50945,-11.7594,-5.0954,0.910675,-6.74823
5369,-10.7317,-4.05787,-11.7594,-5.0954,0.910675,-6.74823
5370,-10.7317,-4.05787,-13.4171,-5.0954,0.910675,-6.74823
5371,-10.7317,-4.05787,-13.4171,-2.66975,0.910675,-6.74823
5372,-10.7317,-4.05787,-13.4171,-2.66975,-0.380748,-6.74823
5373,-10.7317,-4.05787,-13.4171,-2.66975,-0.380748,-8.95683
5374,-8.70277,-4.05787,-13.4171,-2.66975,-0.380748,-8.95683
5375,-8.70277,-5.02573,-13.4171,-2.66975,-0.380748,-8.95683
5376,-8.70277,-5.02573,-11.2731,-2.66975,-0.380748,-8.95683
5377,-8.70277,-5.02573,-11.2731,-0.0380707,-0.380748,-8.95683
5378,-8.70277,-5.02573,-11.2731,-0.0380707,-2.16598,-8.95683
5379,-8.70277,-5.02573,-11.2731,-0.0380707,-2.16598,-7.33479
5380,-8.15899,-5.02573,-11.2731,-0.0380707,-2.16598,-7.33479
5381,-8.15899,-4.41012,-11.2731,-0.0380707,-2.16598,-7.33479
5382,-8.15899,-4.41012,-8.60461,-0.0380707,-2.16598,-7.33479
5383,-8.15899,-4.41012,-8.60461,0.968929,-2.16598,-7.33479
5384,-8.15899,-4.41012,-8.60461,0.968929,-2.3637,-7.33479
5385,-8.15899,-4.41012,-8.60461,0.968929,-2.3637,-5.22888
5386,-9.47176,-4.41012,-8.60461,0.968929,-2.3637,-5.22888
5387,-9.47176,-3.93577,-8.60461,0.968929,-2.3637,-5.22888
5388,-9.47176,-3.93577,-5.38022,0.968929,-2.3637,-5.22888
5389,-9.47176,-3.93577,-5.38022,0.968929,-2.3637,-5.22888
5390,-9.47176,-3.93577,-5.38022,0.968929,-2.3637,-5.22888
5391,-9.47176,-3.93577,-5.38022,0.968929,-2.3637,-5.22888
5392,-10.0515,-3.93577,-5.38022,0.968929,-2.3637,-5.22888
5393,-10.0515,-2.73089,-5.38022,0.968929,-2.3637,-5.22888
5394,-10.0515,-2.73089,-2.57751,0.968929,-2.3637,-5.22888
5395,-10.0515,-2.73089,-2.57751,-0.333893,-2.3637,-5.22888
5396,-10.0515,-2.73089,-2.57751,-0.333893,-2.24662,-5.22888
5397,-10.0515,-2.73089,-2.57751,-0.333893,-2.24662,-0.481035
5398,-12.3056,-2.73089,-2.57751,-0.333893,-2.24662,-0.481035
5399,-12.3056,-0.263512,-2.57751,-0.333893,-2.24662,-0.481035
5400,-12.3056,-0.263512,-2.9537,-0.333893,-2.24662,-0.481035
5401,-12.3056,-0.263512,-2.9537,-2.46011,-2.24662,-0.481035
5402,-12.3056,-0.263512,-2.9537,-2.46011,-0.53607,-0.481035
5403,-12.3056,-0.263512,-2.9537,-2.46011,-0.53607,-1.43163
5404,-13.4602,-0.263512,-2.9537,-2.46011,-0.53607,-1.43163
5405,-13.4602,-0.304214,-2.9537,-2.46011,-0.53607,-1.43163
5406,-13.4602,-0.304214,-5.58867,-2.46011,-0.53607,-1.43163
5407,-13.4602,-0.304214,-5.58867,-3.58835,-0.53607,-1.43163
5408,-13.4602,-0.304214,-5.58867,-3.58835,-1.39913,-1.43163
5409,-13.4602,-0.304214,-5.58867,-3.58835,-1.39913,-4.55973
5410,-10.9904,-0.304214,-5.58867,-3.58835,-1.39913,-4.55973
5411,-10.9904,-3.91661,-5.58867,-3.58835,-1.39913,-4.55973
5412,-10.9904,-3.91661,-6.48694,-3.58835,-1.39913,-4.55973
5413,-10.9904,-3.91661,-6.48694,-1.19785,-1.39913,-4.55973
5414,-10.9904,-3.91661,-6.48694,-1.19785,-5.81997,-4.55973
5415,-10.9904,-3.91661,-6.48694,-1.19785,-5.81997,-6.0111
5416,-8.77939,-3.91661,-6.48694,-1.19785,-5.81997,-6.0111
5417,-8.77939,-2.56554,-6.48694,-1.19785,-5.81997,-6.0111
5418,-8.77939,-2.56554,-5.02333,-1.19785,-5.81997,-6.0111
5419,-8.77939,-2.56554,-5.02333,0.84766,-5.81997,-6.0111
5420,-8.77939,-2.56554,-5.02333,0.84766,-5.15718,-6.0111
5421,-8.77939,-2.56554,-5.02333,0.84766,-5.15718,-5.35685
5422,-9.42627,-2.56554,-5.02333,0.84766,-5.15718,-5.35685
5423,-9.42627,0.728286,-5.02333,0.84766,-5.15718,-5.35685
5424,-9.42627,0.728286,-3.64113,0.84766,-5.15718,-5.35685
5425,-9.42627,0.728286,-3.64113,-0.0604012,-5.15718,-5.35685
5426,-9.42627,0.728286,-3.64113,-0.0604012,-2.45152,-5.35685
5427,-9.42627,0.728286,-3.64113,-0.0604012,-2.45152,-4.88412
5428,-10.394,0.728286,-3.64113,-0.0604012,-2.45152,-4.88412
5429,-10.394,1.8181,-3.64113,-0.0604012,-2.45152,-4.88412
5430,-10.394,1.8181,-3.85197,-0.0604012,-2.45152,-4.88412
5431,-10.394,1.8181,-3.85197,-1.36027,-2.45152,-4.88412
5432,-10.394,1.8181,-3.85197,-1.36027,-1.90691,-4.88412
5433,-10.394,1.8181,-3.85197,-1.36027,-1.90691,-5.80817
5434,-9.60823,1.8181,-3.85197,-1.36027,-1.90691,-5.80817
5435,-9.60823,0.610821,-3.85197,-1.36027,-1.90691,-5.80817
5436,-9.60823,0.610821,-3.86155,-1.36027,-1.90691,-5.80817
5437,-9.60823,0.610821,-3.86155,-0.951529,-1.90691,-5.80817
5438,-9.60823,0.610821,-3.86155,-0.951529,-3.62286,-5.80817
5439,-9.60823,0.610821,-3.86155,-0.951529,-3.62286,-6.35466
5440,-7.75422,0.610821,-3.86155,-0.951529,-3.62286,-6.35466
5441,-7.75422,-1.29122,-3.86155,-0.951529,-3.62286,-6.35466
5442,-7.75422,-1.29122,-2.78116,-0.951529,-3.62286,-6.35466
5443,-7.75422,-1.29122,-2.78116,0.480879,-3.62286,-6.35466
5444,-7.75422,-1.29122,-2.78116,0.480879,-5.89692,-6.35466
5445,-7.75422,-1.29122,-2.78116,0.480879,-5.89692,-5.87199
5446,-7.04509,-1.29122,-2.78116,0.480879,-5.89692,-5.87199
5447,-7.04509,-0.761804,-2.78116,0.480879,-5.89692,-5.87199
5448,-7.04509,-0.761804,-0.757017,0.480879,-5.89692,-5.87199
5449,-7.04509,-0.761804,-0.757017,0.69509,-5.89692,-5.87199
5450,-7.04509,-0.761804,-0.757017,0.69509,-5.52871,-5.87199
5451,-7.04509,-0.761804,-0.757017,0.69509,-5.52871,-4.68665
5452,-8.29082,-0.761804,-0.757017,0.69509,-5.52871,-4.68665
5453,-8.29082,1.71275,-0.757017,0.69509,-5.52871,-4.68665
5454,-8.29082,1.71275,0.697012,0.69509,-5.52871,-4.68665
5455,-8.29082,1.71275,0.697012,-1.19137,-5.52871,-4.68665
5456,-8.29082,1.71275,0.697012,-1.19137,-3.02996,-4.68665
5457,-8.29082,1.71275,0.697012,-1.19137,-3.02996,-4.29357
5458,-9.33275,1.71275,0.697012,-1.19137,-3.02996,-4.29357
5459,-9.33275,2.23259,0.697012,-1.19137,-3.02996,-4.29357
5460,-9.33275,2.23259,0.879121,-1.19137,-3.02996,-4.29357
5461,-9.33275,2.23259,0.879121,-3.08604,-3.02996,-4.29357
5462,-9.33275,2.23259,0.879121,-3.08604,-2.37986,-4.29357
5463,-9.33275,2.23259,0.879121,-3.08604,-2.37986,-5.22549
5464,-6.71454,2.23259,0.879121,-3.08604,-2.37986,-5.22549
5465,-6.71454,0.16535,0.879121,-3.08604,-2.37986,-5.22549
5466,-6.71454,0.16535,0.974889,-3.08604,-2.37986,-5.22549
5467,-6.71454,0.16535,0.974889,-1.43883,-2.37986,-5.22549
5468,-6.71454,0.16535,0.974889,-1.43883,-4.23264,-5.22549
5469,-6.71454,0.16535,0.974889,-1.43883,-4.23264,-6.08508
5470,-1.59544,0.16535,0.974889,-1.43883,-4.23264,-6.08508
5471,-1.59544,-1.39657,0.974889,-1.43883,-4.23264,-6.08508
5472,-1.59544,-1.39657,3.70338,-1.43883,-4.23264,-6.08508
5473,-1.59544,-1.39657,3.70338,2.7825,-4.23264,-6.08508
5474,-1.59544,-1.39657,3.70338,2.7825,-5.47364,-6.08508
5475,-1.59544,-1.39657,3.70338,2.7825,-5.47364,-4.07884
5476,0.0119713,-1.39657,3.70338,2.7825,-5.47364,-4.07884
5477,0.0119713,-0.757017,3.70338,2.7825,-5.47364,-4.07884
5478,0.0119713,-0.757017,8.29322,2.7825,-5.47364,-4.07884
5479,0.0119713,-0.757017,8.29322,3.71309,-5.47364,-4.07884
5480,0.0119713,-0.757017,8.29322,3.71309,-4.44872,-4.07884
5481,0.0119713,-0.757017,8.29322,3.71309,-4.44872,0.00333786
5482,-1.42051,-0.757017,8.29322,3.71309,-4.44872,0.00333786
5483,-1.42051,0.126893,8.29322,3.71309,-4.44872,0.00333786
5484,-1.42051,0.126893,11.999,3.71309,-4.44872,0.00333786
5485,-1.42051,0.126893,11.999,1.69873,-4.44872,0.00333786
5486,-1.42051,0.126893,11.999,1.69873,-3.25713,0.00333786
5487,-1.42051,0.126893,11.999,1.69873,-3.25713,3.33914
5488,-1.46361,0.126893,11.999,1.69873,-3.25713,3.33914
5489,-1.46361,-0.395193,11.999,1.69873,-3.25713,3.33914
5490,-1.46361,-0.395193,10.794,1.69873,-3.25713,3.33914
5491,-1.46361,-0.395193,10.794,1.05528,-3.25713,3.33914
5492,-1.46361,-0.395193,10.794,1.05528,-3.58325,3.33914
5493,-1.46361,-0.395193,10.794,1.05528,-3.58325,1.86702
5494,-0.847997,-0.395193,10.794,1.05528,-3.58325,1.86702
5495,-0.847997,-0.220416,10.794,1.05528,-3.58325,1.86702
5496,-0.847997,-0.220416,8.83685,1.05528,-3.58325,1.86702
5497,-0.847997,-0.220416,8.83685,1.05309,-3.58325,1.86702
5498,-0.847997,-0.220416,8.83685,1.05309,-3.2246,1.86702
5499,-0.847997,-0.220416,8.83685,1.05309,-3.2246,-0.296273
5500,-0.876727,-0.220416,8.83685,1.05309,-3.2246,-0.296273
5501,-0.876727,0.227599,8.83685,1.05309,-3.2246,-0.296273
5502,-0.876727,0.227599,8.29322,1.05309,-3.2246,-0.296273
5503,-0.876727,0.227599,8.29322,0.374745,-3.2246,-0.296273
5504,-0.876727,0.227599,8.29322,0.374745,-2.51978,-0.296273
5505,-0.876727,0.227599,8.29322,0.374745,-2.51978,-1.02192
5506,-0.13647,0.227599,8.29322,0.374745,-2.51978,-1.02192
5507,-0.13647,0.22281,8.29322,0.374745,-2.51978,-1.02192
5508,-0.13647,0.22281,10.5426,0.374745,-2.51978,-1.02192
5509,-0.13647,0.22281,10.5426,0.442764,-2.51978,-1.02192
5510,-0.13647,0.22281,10.5426,0.442764,-2.21133,-1.02192
5511,-0.13647,0.22281,10.5426,0.442764,-2.21133,1.07311
5512,0.962918,0.22281,10.5426,0.442764,-2.21133,1.07311
5513,0.962918,-0.538995,10.5426,0.442764,-2.21133,1.07311
5514,0.962918,-0.538995,11.321,0.442764,-2.21133,1.07311
5515,0.962918,-0.538995,11.321,0.847905,-2.21133,1.07311
5516,0.962918,-0.538995,11.321,0.847905,-2.69613,1.07311
5517,0.962918,-0.538995,11.321,0.847905,-2.69613,1.76202
5518,2.32357,-0.538995,11.321,0.847905,-2.69613,1.76202
5519,2.32357,-0.519841,11.321,0.847905,-2.69613,1.76202
5520,2.32357,-0.519841,10.2047,0.847905,-2.69613,1.76202
5521,2.32357,-0.519841,10.2047,1.5868,-2.69613,1.76202
5522,2.32357,-0.519841,10.2047,1.5868,-2.48459,1.76202
5523,2.32357,-0.519841,10.2047,1.5868,-2.48459,0.63075
5524,2.29963,-0.519841,10.2047,1.5868,-2.48459,0.63075
5525,2.29963,0.0143654,10.2047,1.5868,-2.48459,0.63075
5526,2.29963,0.0143654,9.25374,1.5868,-2.48459,0.63075
5527,2.29963,0.0143654,9.25374,1.09394,-2.48459,0.63075
5528,2.29963,0.0143654,9.25374,1.09394,-1.82163,0.63075
5529,2.29963,0.0143654,9.25374,1.09394,-1.82163,-0.295662
5530,1.42769,0.0143654,9.25374,1.09394,-1.82163,-0.295662
5531,1.42769,0.728286,9.25374,1.09394,-1.82163,-0.295662
5532,1.42769,0.728286,9.12445,1.09394,-1.82163,-0.295662
5533,1.42769,0.728286,9.12445,-0.168037,-1.82163,-0.295662
5534,1.42769,0.728286,9.12445,-0.168037,-0.981238,-0.295662
5535,1.42769,0.728286,9.12445,-0.168037,-0.981238,-0.388259
5536,1.7343,0.728286,9.12445,-0.168037,-0.981238,-0.388259
5537,1.7343,0.589272,9.12445,-0.168037,-0.981238,-0.388259
5538,1.7343,0.589272,9.47415,-0.168037,-0.981238,-0.388259
5539,1.7343,0.589272,9.47415,-0.25152,-0.981238,-0.388259
5540,1.7343,0.589272,9.47415,-0.25152,-0.965422,-0.388259
5541,1.7343,0.589272,9.47415,-0.25152,-0.965422,0.00950012
5542,2.8506,0.589272,9.47415,-0.25152,-0.965422,0.00950012
5543,2.8506,0.186897,9.47415,-0.25152,-0.965422,0.00950012
5544,2.8506,0.186897,8.95432,-0.25152,-0.965422,0.00950012
5545,2.8506,0.186897,8.95432,0.479918,-0.965422,0.00950012
5546,2.8506,0.186897,8.95432,0.479918,-1.20697,0.00950012
5547,2.8506,0.186897,8.95432,0.479918,-1.20697,-0.444066
5548,4.4604,0.186897,8.95432,0.479918,-1.20697,-0.444066
5549,4.4604,-0.320972,8.95432,0.479918,-1.20697,-0.444066
5550,4.4604,-0.320972,7.82844,0.479918,-1.20697,-0.444066
5551,4.4604,-0.320972,7.82844,1.77689,-1.20697,-0.444066
5552,4.4604,-0.320972,7.82844,1.77689,-1.54411,-0.444066
5553,4.4604,-0.320972,7.82844,1.77689,-1.54411,-1.5034
5554,5.69401,-0.320972,7.82844,1.77689,-1.54411,-1.5034
5555,5.69401,-0.783353,7.82844,1.77689,-1.54411,-1.5034
5556,5.69401,-0.783353,7.95294,1.77689,-1.54411,-1.5034
5557,5.69401,-0.783353,7.95294,2.81612,-1.54411,-1.5034
5558,5.69401,-0.783353,7.95294,2.81612,-1.83811,-1.5034
5559,5.69401,-0.783353,7.95294,2.81612,-1.83811,-1.33795
5560,4.96587,-0.783353,7.95294,2.81612,-1.83811,-1.33795
5561,4.96587,-0.682647,7.95294,2.81612,-1.83811,-1.33795
5562,4.96587,-0.682647,8.57109,2.81612,-1.83811,-1.33795
5563,4.96587,-0.682647,8.57109,1.95647,-1.83811,-1.33795
5564,4.96587,-0.682647,8.57109,1.95647,-1.56932,-1.33795
5565,4.96587,-0.682647,8.57109,1.95647,-1.56932,-0.694756
5566,3.83042,-0.682647,8.57109,1.95647,-1.56932,-0.694756
5567,3.83042,-0.304214,8.57109,1.95647,-1.56932,-0.694756
5568,3.83042,-0.304214,9.994,1.95647,-1.56932,-0.694756
5569,3.83042,-0.304214,9.994,0.67078,-1.56932,-0.694756
5570,3.83042,-0.304214,9.994,0.67078,-1.00666,-0.694756
5571,3.83042,-0.304214,9.994,0.67078,-1.00666,0.757865
5572,3.97647,-0.304214,9.994,0.67078,-1.00666,0.757865
5573,3.97647,-0.143802,9.994,0.67078,-1.00666,0.757865
5574,3.97647,-0.143802,10.7173,0.67078,-1.00666,0.757865
5575,3.97647,-0.143802,10.7173,0.654606,-1.00666,0.757865
5576,3.97647,-0.143802,10.7173,0.654606,-0.694746,0.757865
5577,3.97647,-0.143802,10.7173,0.654606,-0.694746,1.51948
5578,4.33336,-0.143802,10.7173,0.654606,-0.694746,1.51948
5579,4.33336,-0.0287308,10.7173,0.654606,-0.694746,1.51948
5580,4.33336,-0.0287308,10.0084,0.654606,-0.694746,1.51948
5581,4.33336,-0.0287308,10.0084,0.896079,-0.694746,1.51948
5582,4.33336,-0.0287308,10.0084,0.896079,-0.496077,1.51948
5583,4.33336,-0.0287308,10.0084,0.896079,-0.496077,0.842487
5584,4.65208,-0.0287308,10.0084,0.896079,-0.496077,0.842487
5585,4.65208,-0.227599,10.0084,0.896079,-0.496077,0.842487
5586,4.65208,-0.227599,9.17234,0.896079,-0.496077,0.842487
5587,4.65208,-0.227599,9.17234,1.12332,-0.496077,0.842487
5588,4.65208,-0.227599,9.17234,1.12332,-0.624134,0.842487
5589,4.65208,-0.227599,9.17234,1.12332,-0.624134,0.0356796
5590,4.72151,-0.227599,9.17234,1.12332,-0.624134,0.0356796
5591,4.72151,-0.610821,9.17234,1.12332,-0.624134,0.0356796
5592,4.72151,-0.610821,9.5795,1.12332,-0.624134,0.0356796
5593,4.72151,-0.610821,9.5795,1.04825,-0.624134,0.0356796
5594,4.72151,-0.610821,9.5795,1.04825,-0.893256,0.0356796
5595,4.72151,-0.610821,9.5795,1.04825,-0.893256,0.491332
5596,4.60884,-0.610821,9.5795,1.04825,-0.893256,0.491332
5597,4.60884,-0.948553,9.5795,1.04825,-0.893256,0.491332
5598,4.60884,-0.948553,11.2707,1.04825,-0.893256,0.491332
5599,4.60884,-0.948553,11.2707,0.702463,-0.893256,0.491332
5600,4.60884,-0.948553,11.2707,0.702463,-1.09315,0.491332
5601,4.60884,-0.948553,11.2707,0.702463,-1.09315,2.26422
5602,5.19093,-0.948553,11.2707,0.702463,-1.09315,2.26422
5603,5.19093,-1.49952,11.2707,0.702463,-1.09315,2.26422
5604,5.19093,-1.49952,12.2122,0.702463,-1.09315,2.26422
5605,5.19093,-1.49952,12.2122,0.990765,-1.09315,2.26422
5606,5.19093,-1.49952,12.2122,0.990765,-1.5553,2.26422
5607,5.19093,-1.49952,12.2122,0.990765,-1.5553,3.31887
5608,5.09277,-1.49952,12.2122,0.990765,-1.5553,3.31887
5609,5.09277,-1.31277,12.2122,0.990765,-1.5553,3.31887
5610,5.09277,-1.31277,12.4732,0.990765,-1.5553,3.31887
5611,5.09277,-1.31277,12.4732,0.581377,-1.5553,3.31887
5612,5.09277,-1.31277,12.4732,0.581377,-1.39066,3.31887
5613,5.09277,-1.31277,12.4732,0.581377,-1.39066,3.71378
5614,5.27966,-1.31277,12.4732,0.581377,-1.39066,3.71378
5615,5.27966,-1.39417,12.4732,0.581377,-1.39066,3.71378
5616,5.27966,-1.39417,11.4552,0.581377,-1.39066,3.71378
5617,5.27966,-1.39417,11.4552,0.45026,-1.39066,3.71378
5618,5.27966,-1.39417,11.4552,0.45026,-1.59208,3.71378
5619,5.27966,-1.39417,11.4552,0.45026,-1.59208,2.85341
5620,5.71316,-1.39417,11.4552,0.45026,-1.59208,2.85341
5621,5.71316,-0.847997,11.4552,0.45026,-1.59208,2.85341
5622,5.71316,-0.847997,10.164,0.45026,-1.59208,2.85341
5623,5.71316,-0.847997,10.164,0.542896,-1.59208,2.85341
5624,5.71316,-0.847997,10.164,0.542896,-1.22368,2.85341
5625,5.71316,-0.847997,10.164,0.542896,-1.22368,1.75859
5626,6.4223,-0.847997,10.164,0.542896,-1.22368,1.75859
5627,6.4223,0,10.164,0.542896,-1.22368,1.75859
5628,6.4223,0,8.94953,0.542896,-1.22368,1.75859
5629,6.4223,0,8.94953,0.938783,-1.22368,1.75859
5630,6.4223,0,8.94953,0.938783,-0.597252,1.75859
5631,6.4223,0,8.94953,0.938783,-0.597252,0.751392
5632,6.2354,0,8.94953,0.938783,-0.597252,0.751392
5633,6.2354,0.299425,8.94953,0.938783,-0.597252,0.751392
5634,6.2354,0.299425,8.61898,0.938783,-0.597252,0.751392
5635,6.2354,0.299425,8.61898,0.473801,-0.597252,0.751392
5636,6.2354,0.299425,8.61898,0.473801,-0.548451,0.751392
5637,6.2354,0.299425,8.61898,0.473801,-0.548451,0.631899
5638,5.14544,0.299425,8.61898,0.473801,-0.548451,0.631899
5639,5.14544,0.534206,8.61898,0.473801,-0.548451,0.631899
5640,5.14544,0.534206,8.17575,0.473801,-0.548451,0.631899
5641,5.14544,0.534206,8.17575,-0.881687,-0.548451,0.631899
5642,5.14544,0.534206,8.17575,-0.881687,-0.572035,0.631899
5643,5.14544,0.534206,8.17575,-0.881687,-0.572035,0.421385
5644,5.53599,0.534206,8.17575,-0.881687,-0.572035,0.421385
5645,5.53599,0.768988,8.17575,-0.881687,-0.572035,0.421385
5646,5.53599,0.768988,7.31099,-0.881687,-0.572035,0.421385
5647,5.53599,0.768988,7.31099,-0.721233,-0.572035,0.421385
5648,5.53599,0.768988,7.31099,-0.721233,-0.588551,0.421385
5649,5.53599,0.768988,7.31099,-0.721233,-0.588551,-0.213382
5650,5.76838,0.768988,7.31099,-0.721233,-0.588551,-0.213382
5651,5.76838,1.22404,7.31099,-0.721233,-0.588551,-0.213382
5652,5.76838,1.22404,7.07142,-0.721233,-0.588551,-0.213382
5653,5.76838,1.22404,7.07142,-0.64453,-0.588551,-0.213382
5654,5.76838,1.22404,7.07142,-0.64453,-0.392333,-0.213382
5655,5.76838,1.22404,7.07142,-0.64453,-0.392333,-0.263856
5656,6.18991,1.22404,7.07142,-0.64453,-0.392333,-0.263856
5657,6.18991,1.63614,7.07142,-0.64453,-0.392333,-0.263856
5658,6.18991,1.63614,6.9972,-0.64453,-0.392333,-0.263856
5659,6.18991,1.63614,6.9972,-0.345813,-0.392333,-0.263856
5660,6.18991,1.63614,6.9972,-0.345813,-0.23844,-0.263856
5661,6.18991,1.63614,6.9972,-0.345813,-0.23844,-0.163492
5662,6.76482,1.63614,6.9972,-0.345813,-0.23844,-0.163492
5663,6.76482,1.6912,6.9972,-0.345813,-0.23844,-0.163492
5664,6.76482,1.6912,6.22343,-0.345813,-0.23844,-0.163492
5665,6.76482,1.6912,6.22343,0.129388,-0.23844,-0.163492
5666,6.76482,1.6912,6.22343,0.129388,-0.433376,-0.163492
5667,6.76482,1.6912,6.22343,0.129388,-0.433376,-0.76993
5668,7.28466,1.6912,6.22343,0.129388,-0.433376,-0.76993
5669,7.28466,1.70318,6.22343,0.129388,-0.433376,-0.76993
5670,7.28466,1.70318,6.29765,0.129388,-0.433376,-0.76993
5671,7.28466,1.70318,6.29765,0.615958,-0.433376,-0.76993
5672,7.28466,1.70318,6.29765,0.615958,-0.688896,-0.76993
5673,7.28466,1.70318,6.29765,0.615958,-0.688896,-0.575552
5674,6.36244,1.70318,6.29765,0.615958,-0.688896,-0.575552
5675,6.36244,1.94753,6.29765,0.615958,-0.688896,-0.575552
5676,6.36244,1.94753,6.42948,0.615958,-0.688896,-0.575552
5677,6.36244,1.94753,6.42948,0.615958,-0.688896,-0.575552
5678,6.36244,1.94753,6.42948,0.615958,-0.688896,-0.575552
5679,6.36244,1.94753,6.42948,0.615958,-0.688896,-0.575552
5680,6.36244,1.94753,6.42948,0.615958,-0.688896,-0.575552
5681,6.36244,1.94753,6.42948,0.615958,-0.688896,-0.575552
5682,6.36244,1.94753,6.42948,0.615958,-0.688896,-0.575552
5683,6.36244,1.94753,6.42948,0.615958,-0.688896,-0.575552
5684,6.36244,1.94753,6.42948,0.615958,-0.688896,-0.575552
5685,6.36244,1.94753,6.42948,0.615958,-0.688896,-0.575552
5686,6.36244,1.94753,6.42948,0.615958,-0.688896,-0.575552
