time,grx,gry,grz,lax,lay,laz
1168,7.61972,0.365135,-6.16254,-0.0305464,0.0262103,0.0147543
1169,7.61972,0.365135,-6.16254,-0.0305464,0.0262103,0.0147543
1170,7.61972,0.365135,-6.16254,-0.0305464,0.0262103,0.0147543
1171,9.46136,0.365135,-6.16254,-0.0305464,0.0262103,0.0147543
1172,9.46136,-1.39458,-6.16254,-0.0305464,0.0262103,0.0147543
1173,9.46136,-1.39458,-2.16984,-0.0305464,0.0262103,0.0147543
1174,9.46136,-1.39458,-2.16984,-0.0305464,0.0262103,0.0147543
1175,9.46136,-1.39458,-2.16984,-0.0305464,0.0262103,0.0147543
1176,9.46136,-1.39458,-2.16984,-0.0305464,0.0262103,0.0147543
1177,9.68309,-1.39458,-2.16984,-0.0305464,0.0262103,0.0147543
1178,9.68309,-1.47555,-2.16984,-0.0305464,0.0262103,0.0147543
1179,9.68309,-1.47555,-0.480562,-0.0305464,0.0262103,0.0147543
1180,9.68309,-1.47555,-0.480562,-0.0305464,0.0262103,0.0147543
1181,9.68309,-1.47555,-0.480562,-0.0305464,0.0262103,0.0147543
1182,9.68309,-1.47555,-0.480562,-0.0305464,0.0262103,0.0147543
1183,9.66837,-1.47555,-0.480562,-0.0305464,0.0262103,0.0147543
1184,9.66837,-1.64105,-0.480562,-0.0305464,0.0262103,0.0147543
1185,9.66837,-1.64105,-0.00490747,-0.0305464,0.0262103,0.0147543
1186,9.66837,-1.64105,-0.00490747,-0.0305464,0.0262103,0.0147543
1187,9.66837,-1.64105,-0.00490747,-0.0305464,0.0262103,0.0147543
1188,9.66837,-1.64105,-0.00490747,-0.0305464,0.0262103,0.0147543
1189,6.60368,-1.64105,-0.00490747,-0.0305464,0.0262103,0.0147543
1190,6.60368,2.0896,-0.00490747,-0.0305464,0.0262103,0.0147543
1191,6.60368,2.0896,-6.94228,-0.0305464,0.0262103,0.0147543
1192,6.60368,2.0896,-6.94228,-0.0305464,0.0262103,0.0147543
1193,6.60368,2.0896,-6.94228,-0.0305464,0.0262103,0.0147543
1194,6.60368,2.0896,-6.94228,-0.0305464,0.0262103,0.0147543
1195,7.89925,2.0896,-6.94228,-0.0305464,0.0262103,0.0147543
1196,7.89925,-0.973934,-6.94228,-0.0305464,0.0262103,0.0147543
1197,7.89925,-0.973934,-5.72919,-0.0305464,0.0262103,0.0147543
1198,7.89925,-0.973934,-5.72919,-0.0305464,0.0262103,0.0147543
1199,7.89925,-0.973934,-5.72919,-0.0305464,0.0262103,0.0147543
1200,7.89925,-0.973934,-5.72919,-0.0305464,0.0262103,0.0147543
1201,8.69418,-0.973934,-5.72919,-0.0305464,0.0262103,0.0147543
1202,8.69418,-2.63302,-5.72919,-0.0305464,0.0262103,0.0147543
1203,8.69418,-2.63302,-3.69443,-0.0305464,0.0262103,0.0147543
1204,8.69418,-2.63302,-3.69443,-0.0305464,0.0262103,0.0147543
1205,8.69418,-2.63302,-3.69443,-0.0305464,0.0262103,0.0147543
1206,8.69418,-2.63302,-3.69443,-0.0305464,0.0262103,0.0147543
1207,8.51162,-2.63302,-3.69443,-0.0305464,0.0262103,0.0147543
1208,8.51162,-3.63677,-3.69443,-0.0305464,0.0262103,0.0147543
1209,8.51162,-3.63677,-3.23986,-0.0305464,0.0262103,0.0147543
1210,8.51162,-3.63677,-3.23986,-0.0305464,0.0262103,0.0147543
1211,8.51162,-3.63677,-3.23986,-0.0305464,0.0262103,0.0147543
1212,8.51162,-3.63677,-3.23986,-0.0305464,0.0262103,0.0147543
1213,7.28761,-3.63677,-3.23986,-0.0305464,0.0262103,0.0147543
1214,7.28761,-4.31387,-3.23986,-0.0305464,0.0262103,0.0147543
1215,7.28761,-4.31387,-4.94487,-0.0305464,0.0262103,0.0147543
1216,7.28761,-4.31387,-4.94487,-0.0305464,0.0262103,0.0147543
1217,7.28761,-4.31387,-4.94487,-0.0305464,0.0262103,0.0147543
1218,7.28761,-4.31387,-4.94487,-0.0305464,0.0262103,0.0147543
1219,5.64251,-4.31387,-4.94487,-0.0305464,0.0262103,0.0147543
1220,5.64251,-4.42523,-4.94487,-0.0305464,0.0262103,0.0147543
1221,5.64251,-4.42523,-6.68953,-0.0305464,0.0262103,0.0147543
1222,5.64251,-4.42523,-6.68953,-0.0305464,0.0262103,0.0147543
1223,5.64251,-4.42523,-6.68953,-0.0305464,0.0262103,0.0147543
1224,5.64251,-4.42523,-6.68953,-0.0305464,0.0262103,0.0147543
1225,4.60315,-4.42523,-6.68953,-0.0305464,0.0262103,0.0147543
1226,4.60315,-4.15181,-6.68953,-0.0305464,0.0262103,0.0147543
1227,4.60315,-4.15181,-7.59894,-0.0305464,0.0262103,0.0147543
1228,4.60315,-4.15181,-7.59894,-0.0305464,0.0262103,0.0147543
1229,4.60315,-4.15181,-7.59894,-0.0305464,0.0262103,0.0147543
1230,4.60315,-4.15181,-7.59894,-0.0305464,0.0262103,0.0147543
1231,4.78852,-4.15181,-7.59894,-0.0305464,0.0262103,0.0147543
1232,4.78852,-4.1215,-7.59894,-0.0305464,0.0262103,0.0147543
1233,4.78852,-4.1215,-7.50025,-0.0305464,0.0262103,0.0147543
1234,4.78852,-4.1215,-7.50025,-0.0305464,0.0262103,0.0147543
1235,4.78852,-4.1215,-7.50025,-0.0305464,0.0262103,0.0147543
1236,4.78852,-4.1215,-7.50025,-0.0305464,0.0262103,0.0147543
1237,5.16,-4.1215,-7.50025,-0.0305464,0.0262103,0.0147543
1238,5.16,-4.5159,-7.50025,-0.0305464,0.0262103,0.0147543
1239,5.16,-4.5159,-7.01081,-0.0305464,0.0262103,0.0147543
1240,5.16,-4.5159,-7.01081,-0.0305464,0.0262103,0.0147543
1241,5.16,-4.5159,-7.01081,-0.0305464,0.0262103,0.0147543
1242,5.16,-4.5159,-7.01081,-0.0305464,0.0262103,0.0147543
1243,5.87432,-4.5159,-7.01081,-0.0305464,0.0262103,0.0147543
1244,5.87432,-6.0991,-7.01081,-0.0305464,0.0262103,0.0147543
1245,5.87432,-6.0991,-4.94607,-0.0305464,0.0262103,0.0147543
1246,5.87432,-6.0991,-4.94607,-0.0305464,0.0262103,0.0147543
1247,5.87432,-6.0991,-4.94607,-0.0305464,0.0262103,0.0147543
1248,5.87432,-6.0991,-4.94607,-0.0305464,0.0262103,0.0147543
1249,5.69492,-6.0991,-4.94607,-0.0305464,0.0262103,0.0147543
1250,5.69492,-7.35671,-4.94607,-0.0305464,0.0262103,0.0147543
1251,5.69492,-7.35671,-3.10115,-0.0305464,0.0262103,0.0147543
1252,5.69492,-7.35671,-3.10115,-0.0305464,0.0262103,0.0147543
1253,5.69492,-7.35671,-3.10115,-0.0305464,0.0262103,0.0147543
1254,5.69492,-7.35671,-3.10115,-0.0305464,0.0262103,0.0147543
1255,5.28963,-7.35671,-3.10115,-0.0305464,0.0262103,0.0147543
1256,5.28963,-7.75601,-3.10115,-0.0305464,0.0262103,0.0147543
1257,5.28963,-7.75601,-2.83452,-0.0305464,0.0262103,0.0147543
1258,5.28963,-7.75601,-2.83452,-0.0305464,0.0262103,0.0147543
1259,5.28963,-7.75601,-2.83452,-0.0305464,0.0262103,0.0147543
1260,5.28963,-7.75601,-2.83452,-0.0305464,0.0262103,0.0147543
1261,3.33822,-7.75601,-2.83452,-0.0305464,0.0262103,0.0147543
1262,3.33822,-8.92859,-2.83452,-0.0305464,0.0262103,0.0147543
1263,3.33822,-8.92859,-2.3037,-0.0305464,0.0262103,0.0147543
1264,3.33822,-8.92859,-2.3037,-0.0305464,0.0262103,0.0147543
1265,3.33822,-8.92859,-2.3037,-0.0305464,0.0262103,0.0147543
1266,3.33822,-8.92859,-2.3037,-0.0305464,0.0262103,0.0147543
1267,2.92303,-8.92859,-2.3037,-0.0305464,0.0262103,0.0147543
1268,2.92303,-9.07837,-2.3037,-0.0305464,0.0262103,0.0147543
1269,2.92303,-9.07837,-2.28245,-0.0305464,0.0262103,0.0147543
1270,2.92303,-9.07837,-2.28245,-0.0305464,0.0262103,0.0147543
1271,2.92303,-9.07837,-2.28245,-0.0305464,0.0262103,0.0147543
1272,2.92303,-9.07837,-2.28245,-0.0305464,0.0262103,0.0147543
1273,2.56446,-9.07837,-2.28245,-0.0305464,0.0262103,0.0147543
1274,2.56446,-8.4373,-2.28245,-0.0305464,0.0262103,0.0147543
1275,2.56446,-8.4373,-4.29022,-0.0305464,0.0262103,0.0147543
1276,2.56446,-8.4373,-4.29022,-0.0305464,0.0262103,0.0147543
1277,2.56446,-8.4373,-4.29022,-0.0305464,0.0262103,0.0147543
1278,2.56446,-8.4373,-4.29022,-0.0305464,0.0262103,0.0147543
1279,2.76327,-8.4373,-4.29022,-0.0305464,0.0262103,0.0147543
1280,2.76327,-0.354924,-4.29022,-0.0305464,0.0262103,0.0147543
1281,2.76327,-0.354924,-9.40259,-0.0305464,0.0262103,0.0147543
1282,2.76327,-0.354924,-9.40259,-0.0305464,0.0262103,0.0147543
1283,2.76327,-0.354924,-9.40259,-0.0305464,0.0262103,0.0147543
1284,2.76327,-0.354924,-9.40259,-0.0305464,0.0262103,0.0147543
1285,2.11991,-0.354924,-9.40259,-0.0305464,0.0262103,0.0147543
1286,2.11991,3.3849,-9.40259,-0.0305464,0.0262103,0.0147543
1287,2.11991,3.3849,-8.9565,-0.0305464,0.0262103,0.0147543
1288,2.11991,3.3849,-8.9565,-0.0305464,0.0262103,0.0147543
1289,2.11991,3.3849,-8.9565,-0.0305464,0.0262103,0.0147543
1290,2.11991,3.3849,-8.9565,-0.0305464,0.0262103,0.0147543
1291,0.411047,3.3849,-8.9565,-0.0305464,0.0262103,0.0147543
1292,0.411047,6.13486,-8.9565,-0.0305464,0.0262103,0.0147543
1293,0.411047,6.13486,-7.6397,-0.0305464,0.0262103,0.0147543
1294,0.411047,6.13486,-7.6397,-0.0305464,0.0262103,0.0147543
1295,0.411047,6.13486,-7.6397,-0.0305464,0.0262103,0.0147543
1296,0.411047,6.13486,-7.6397,-0.0305464,0.0262103,0.0147543
1297,-1.37065,6.13486,-7.6397,-0.0305464,0.0262103,0.0147543
1298,-1.37065,9.66801,-7.6397,-0.0305464,0.0262103,0.0147543
1299,-1.37065,9.66801,-0.90625,-0.0305464,0.0262103,0.0147543
1300,-1.37065,9.66801,-0.90625,-0.0305464,0.0262103,0.0147543
1301,-1.37065,9.66801,-0.90625,-0.0305464,0.0262103,0.0147543
1302,-1.37065,9.66801,-0.90625,-0.0305464,0.0262103,0.0147543
1303,-0.692622,9.66801,-0.90625,-0.0305464,0.0262103,0.0147543
1304,-0.692622,9.65384,-0.90625,-0.0305464,0.0262103,0.0147543
1305,-0.692622,9.65384,1.57926,-0.0305464,0.0262103,0.0147543
1306,-0.692622,9.65384,1.57926,-0.0305464,0.0262103,0.0147543
1307,-0.692622,9.65384,1.57926,-0.0305464,0.0262103,0.0147543
1308,-0.692622,9.65384,1.57926,-0.0305464,0.0262103,0.0147543
1309,-0.281264,9.65384,1.57926,-0.0305464,0.0262103,0.0147543
1310,-0.281264,9.55947,1.57926,-0.0305464,0.0262103,0.0147543
1311,-0.281264,9.55947,2.16973,-0.0305464,0.0262103,0.0147543
1312,-0.281264,9.55947,2.16973,-0.0305464,0.0262103,0.0147543
1313,-0.281264,9.55947,2.16973,-0.0305464,0.0262103,0.0147543
1314,-0.281264,9.55947,2.16973,-0.0305464,0.0262103,0.0147543
1315,-0.269684,9.55947,2.16973,-0.0305464,0.0262103,0.0147543
1316,-0.269684,9.60994,2.16973,-0.0305464,0.0262103,0.0147543
1317,-0.269684,9.60994,1.93566,-0.0305464,0.0262103,0.0147543
1318,-0.269684,9.60994,1.93566,-0.0305464,0.0262103,0.0147543
1319,-0.269684,9.60994,1.93566,-0.0305464,0.0262103,0.0147543
1320,-0.269684,9.60994,1.93566,-0.0305464,0.0262103,0.0147543
1321,-0.225411,9.60994,1.93566,-0.0305464,0.0262103,0.0147543
1322,-0.225411,9.64631,1.93566,-0.0305464,0.0262103,0.0147543
1323,-0.225411,9.64631,1.75163,-0.0305464,0.0262103,0.0147543
1324,-0.225411,9.64631,1.75163,-0.0305464,0.0262103,0.0147543
1325,-0.225411,9.64631,1.75163,-0.0305464,0.0262103,0.0147543
1326,-0.225411,9.64631,1.75163,-0.0305464,0.0262103,0.0147543
1327,-0.252874,9.64631,1.75163,-0.0305464,0.0262103,0.0147543
1328,-0.252874,9.64813,1.75163,-0.0305464,0.0262103,0.0147543
1329,-0.252874,9.64813,1.73785,-0.0305464,0.0262103,0.0147543
1330,-0.252874,9.64813,1.73785,-0.0305464,0.0262103,0.0147543
1331,-0.252874,9.64813,1.73785,-0.0305464,0.0262103,0.0147543
1332,-0.252874,9.64813,1.73785,-0.0305464,0.0262103,0.0147543
1333,-0.300236,9.64813,1.73785,-0.0305464,0.0262103,0.0147543
1334,-0.300236,9.6509,1.73785,-0.0305464,0.0262103,0.0147543
1335,-0.300236,9.6509,1.71473,-0.0305464,0.0262103,0.0147543
1336,-0.300236,9.6509,1.71473,-0.0305464,0.0262103,0.0147543
1337,-0.300236,9.6509,1.71473,-0.0305464,0.0262103,0.0147543
1338,-0.300236,9.6509,1.71473,-0.0305464,0.0262103,0.0147543
1339,-0.356222,9.6509,1.71473,-0.0305464,0.0262103,0.0147543
1340,-0.356222,9.65271,1.71473,-0.0305464,0.0262103,0.0147543
1341,-0.356222,9.65271,1.6937,-0.0305464,0.0262103,0.0147543
1342,-0.356222,9.65271,1.6937,-0.0305464,0.0262103,0.0147543
1343,-0.356222,9.65271,1.6937,-0.0305464,0.0262103,0.0147543
1344,-0.356222,9.65271,1.6937,-0.0305464,0.0262103,0.0147543
1345,-0.406833,9.65271,1.6937,-0.0305464,0.0262103,0.0147543
1346,-0.406833,9.66076,1.6937,-0.0305464,0.0262103,0.0147543
1347,-0.406833,9.66076,1.6354,-0.0305464,0.0262103,0.0147543
1348,-0.406833,9.66076,1.6354,-0.0305464,0.0262103,0.0147543
1349,-0.406833,9.66076,1.6354,-0.0305464,0.0262103,0.0147543
1350,-0.406833,9.66076,1.6354,-0.0305464,0.0262103,0.0147543
1351,-0.588444,9.66076,1.6354,-0.0305464,0.0262103,0.0147543
1352,-0.588444,9.63804,1.6354,-0.0305464,0.0262103,0.0147543
1353,-0.588444,9.63804,1.71238,-0.0305464,0.0262103,0.0147543
1354,-0.588444,9.63804,1.71238,-0.0305464,0.0262103,0.0147543
1355,-0.588444,9.63804,1.71238,-0.0305464,0.0262103,0.0147543
1356,-0.588444,9.63804,1.71238,-0.0305464,0.0262103,0.0147543
1357,-0.647259,9.63804,1.71238,-0.0305464,0.0262103,0.0147543
1358,-0.647259,9.64762,1.71238,-0.0305464,0.0262103,0.0147543
1359,-0.647259,9.64762,1.63552,-0.0305464,0.0262103,0.0147543
1360,-0.647259,9.64762,1.63552,-0.0305464,0.0262103,0.0147543
1361,-0.647259,9.64762,1.63552,-0.0305464,0.0262103,0.0147543
1362,-0.647259,9.64762,1.63552,-0.0305464,0.0262103,0.0147543
1363,-0.681284,9.64762,1.63552,-0.0305464,0.0262103,0.0147543
1364,-0.681284,9.64521,1.63552,-0.0305464,0.0262103,0.0147543
1365,-0.681284,9.64521,1.6359,-0.0305464,0.0262103,0.0147543
1366,-0.681284,9.64521,1.6359,-0.0305464,0.0262103,0.0147543
1367,-0.681284,9.64521,1.6359,-0.0305464,0.0262103,0.0147543
1368,-0.681284,9.64521,1.6359,-0.0305464,0.0262103,0.0147543
1369,-0.753574,9.64521,1.6359,-0.0305464,0.0262103,0.0147543
1370,-0.753574,9.63348,1.6359,-0.0305464,0.0262103,0.0147543
1371,-0.753574,9.63348,1.67286,-0.0305464,0.0262103,0.0147543
1372,-0.753574,9.63348,1.67286,-0.0305464,0.0262103,0.0147543
1373,-0.753574,9.63348,1.67286,-0.0305464,0.0262103,0.0147543
1374,-0.753574,9.63348,1.67286,-0.0305464,0.0262103,0.0147543
1375,-0.717554,9.63348,1.67286,-0.0305464,0.0262103,0.0147543
1376,-0.717554,9.63246,1.67286,-0.0305464,0.0262103,0.0147543
1377,-0.717554,9.63246,1.69445,-0.0305464,0.0262103,0.0147543
1378,-0.717554,9.63246,1.69445,-0.0305464,0.0262103,0.0147543
1379,-0.717554,9.63246,1.69445,-0.0305464,0.0262103,0.0147543
1380,-0.717554,9.63246,1.69445,-0.0305464,0.0262103,0.0147543
1381,-0.770314,9.63246,1.69445,-0.0305464,0.0262103,0.0147543
1382,-0.770314,9.62905,1.69445,-0.0305464,0.0262103,0.0147543
1383,-0.770314,9.62905,1.69068,-0.0305464,0.0262103,0.0147543
1384,-0.770314,9.62905,1.69068,-0.0305464,0.0262103,0.0147543
1385,-0.770314,9.62905,1.69068,-0.0305464,0.0262103,0.0147543
1386,-0.770314,9.62905,1.69068,-0.0305464,0.0262103,0.0147543
1387,-0.758596,9.62905,1.69068,-0.0305464,0.0262103,0.0147543
1388,-0.758596,9.6297,1.69068,-0.0305464,0.0262103,0.0147543
1389,-0.758596,9.6297,1.6923,-0.0305464,0.0262103,0.0147543
1390,-0.758596,9.6297,1.6923,-0.0305464,0.0262103,0.0147543
1391,-0.758596,9.6297,1.6923,-0.0305464,0.0262103,0.0147543
1392,-0.758596,9.6297,1.6923,-0.0305464,0.0262103,0.0147543
1393,-0.743273,9.6297,1.6923,-0.0305464,0.0262103,0.0147543
1394,-0.743273,9.62231,1.6923,-0.0305464,0.0262103,0.0147543
1395,-0.743273,9.62231,1.74041,-0.0305464,0.0262103,0.0147543
1396,-0.743273,9.62231,1.74041,-0.0305464,0.0262103,0.0147543
1397,-0.743273,9.62231,1.74041,-0.0305464,0.0262103,0.0147543
1398,-0.743273,9.62231,1.74041,-0.0305464,0.0262103,0.0147543
1399,-0.780038,9.62231,1.74041,-0.0305464,0.0262103,0.0147543
1400,-0.780038,9.61898,1.74041,-0.0305464,0.0262103,0.0147543
1401,-0.780038,9.61898,1.74274,-0.0305464,0.0262103,0.0147543
1402,-0.780038,9.61898,1.74274,-0.0305464,0.0262103,0.0147543
1403,-0.780038,9.61898,1.74274,-0.0305464,0.0262103,0.0147543
1404,-0.780038,9.61898,1.74274,-0.0305464,0.0262103,0.0147543
1405,-0.759742,9.61898,1.74274,-0.0305464,0.0262103,0.0147543
1406,-0.759742,9.61513,1.74274,-0.0305464,0.0262103,0.0147543
1407,-0.759742,9.61513,1.7727,-0.0305464,0.0262103,0.0147543
1408,-0.759742,9.61513,1.7727,-0.0305464,0.0262103,0.0147543
1409,-0.759742,9.61513,1.7727,-0.0305464,0.0262103,0.0147543
1410,-0.759742,9.61513,1.7727,-0.0305464,0.0262103,0.0147543
1411,-0.74503,9.61513,1.7727,-0.0305464,0.0262103,0.0147543
1412,-0.74503,9.61912,1.7727,-0.0305464,0.0262103,0.0147543
1413,-0.74503,9.61912,1.75725,-0.0305464,0.0262103,0.0147543
1414,-0.74503,9.61912,1.75725,-0.0305464,0.0262103,0.0147543
1415,-0.74503,9.61912,1.75725,-0.0305464,0.0262103,0.0147543
1416,-0.74503,9.61912,1.75725,-0.0305464,0.0262103,0.0147543
1417,-0.730696,9.61912,1.75725,-0.0305464,0.0262103,0.0147543
1418,-0.730696,9.62499,1.75725,-0.0305464,0.0262103,0.0147543
1419,-0.730696,9.62499,1.7309,-0.0305464,0.0262103,0.0147543
1420,-0.730696,9.62499,1.7309,-0.0305464,0.0262103,0.0147543
1421,-0.730696,9.62499,1.7309,-0.0305464,0.0262103,0.0147543
1422,-0.730696,9.62499,1.7309,-0.0305464,0.0262103,0.0147543
1423,-0.776325,9.62499,1.7309,-0.0305464,0.0262103,0.0147543
1424,-0.776325,9.60978,1.7309,-0.0305464,0.0262103,0.0147543
1425,-0.776325,9.60978,1.79438,-0.0305464,0.0262103,0.0147543
1426,-0.776325,9.60978,1.79438,-0.0305464,0.0262103,0.0147543
1427,-0.776325,9.60978,1.79438,-0.0305464,0.0262103,0.0147543
1428,-0.776325,9.60978,1.79438,-0.0305464,0.0262103,0.0147543
1429,-0.788782,9.60978,1.79438,-0.0305464,0.0262103,0.0147543
1430,-0.788782,9.6244,1.79438,-0.0305464,0.0262103,0.0147543
1431,-0.788782,9.6244,1.70855,-0.0305464,0.0262103,0.0147543
1432,-0.788782,9.6244,1.70855,-0.0305464,0.0262103,0.0147543
1433,-0.788782,9.6244,1.70855,-0.0305464,0.0262103,0.0147543
1434,-0.788782,9.6244,1.70855,-0.0305464,0.0262103,0.0147543
1435,-0.78305,9.6244,1.70855,-0.0305464,0.0262103,0.0147543
1436,-0.78305,9.625,1.70855,-0.0305464,0.0262103,0.0147543
1437,-0.78305,9.625,1.7078,-0.0305464,0.0262103,0.0147543
1438,-0.78305,9.625,1.7078,-0.0305464,0.0262103,0.0147543
1439,-0.78305,9.625,1.7078,-0.0305464,0.0262103,0.0147543
1440,-0.78305,9.625,1.7078,-0.0305464,0.0262103,0.0147543
1441,-0.805933,9.625,1.7078,-0.0305464,0.0262103,0.0147543
1442,-0.805933,9.62113,1.7078,-0.0305464,0.0262103,0.0147543
1443,-0.805933,9.62113,1.71894,-0.0305464,0.0262103,0.0147543
1444,-0.805933,9.62113,1.71894,-0.0305464,0.0262103,0.0147543
1445,-0.805933,9.62113,1.71894,-0.0305464,0.0262103,0.0147543
1446,-0.805933,9.62113,1.71894,-0.0305464,0.0262103,0.0147543
1447,-0.799093,9.62113,1.71894,-0.0305464,0.0262103,0.0147543
1448,-0.799093,9.62626,1.71894,-0.0305464,0.0262103,0.0147543
1449,-0.799093,9.62626,1.69323,-0.0305464,0.0262103,0.0147543
1450,-0.799093,9.62626,1.69323,-0.0305464,0.0262103,0.0147543
1451,-0.799093,9.62626,1.69323,-0.0305464,0.0262103,0.0147543
1452,-0.799093,9.62626,1.69323,-0.0305464,0.0262103,0.0147543
1453,-0.850315,9.62626,1.69323,-0.0305464,0.0262103,0.0147543
1454,-0.850315,9.6243,1.69323,-0.0305464,0.0262103,0.0147543
1455,-0.850315,9.6243,1.67933,-0.0305464,0.0262103,0.0147543
1456,-0.850315,9.6243,1.67933,-0.0305464,0.0262103,0.0147543
1457,-0.850315,9.6243,1.67933,-0.0305464,0.0262103,0.0147543
1458,-0.850315,9.6243,1.67933,-0.0305464,0.0262103,0.0147543
1459,-1.20638,9.6243,1.67933,-0.0305464,0.0262103,0.0147543
1460,-1.20638,9.5875,1.67933,-0.0305464,0.0262103,0.0147543
1461,-1.20638,9.5875,1.67177,-0.0305464,0.0262103,0.0147543
1462,-1.20638,9.5875,1.67177,-0.0305464,0.0262103,0.0147543
1463,-1.20638,9.5875,1.67177,-0.0305464,0.0262103,0.0147543
1464,-1.20638,9.5875,1.67177,-0.0305464,0.0262103,0.0147543
1465,-3.05092,9.5875,1.67177,-0.0305464,0.0262103,0.0147543
1466,-3.05092,9.04683,1.67177,-0.0305464,0.0262103,0.0147543
1467,-3.05092,9.04683,2.23991,-0.0305464,0.0262103,0.0147543
1468,-3.05092,9.04683,2.23991,-0.0305464,0.0262103,0.0147543
1469,-3.05092,9.04683,2.23991,-0.0305464,0.0262103,0.0147543
1470,-3.05092,9.04683,2.23991,-0.0305464,0.0262103,0.0147543
1471,-4.44609,9.04683,2.23991,-0.0305464,0.0262103,0.0147543
1472,-4.44609,8.51572,2.23991,-0.0305464,0.0262103,0.0147543
1473,-4.44609,8.51572,1.9711,-0.0305464,0.0262103,0.0147543
1474,-4.44609,8.51572,1.9711,-0.0305464,0.0262103,0.0147543
1475,-4.44609,8.51572,1.9711,-0.0305464,0.0262103,0.0147543
1476,-4.44609,8.51572,1.9711,-0.0305464,0.0262103,0.0147543
1477,-3.60039,8.51572,1.9711,-0.0305464,0.0262103,0.0147543
1478,-3.60039,8.64008,1.9711,-0.0305464,0.0262103,0.0147543
1479,-3.60039,8.64008,-2.92517,-0.0305464,0.0262103,0.0147543
1480,-3.60039,8.64008,-2.92517,-0.0305464,0.0262103,0.0147543
1481,-3.60039,8.64008,-2.92517,-0.0305464,0.0262103,0.0147543
1482,-3.60039,8.64008,-2.92517,-0.0305464,0.0262103,0.0147543
1483,7.53503,8.64008,-2.92517,-0.0305464,0.0262103,0.0147543
1484,7.53503,6.18348,-2.92517,-0.0305464,0.0262103,0.0147543
1485,7.53503,6.18348,-1.07625,-0.0305464,0.0262103,0.0147543
1486,7.53503,6.18348,-1.07625,-0.0305464,0.0262103,0.0147543
1487,7.53503,6.18348,-1.07625,-0.0305464,0.0262103,0.0147543
1488,7.53503,6.18348,-1.07625,-0.0305464,0.0262103,0.0147543
1489,9.6565,6.18348,-1.07625,-0.0305464,0.0262103,0.0147543
1490,9.6565,1.70253,-1.07625,-0.0305464,0.0262103,0.0147543
1491,9.6565,1.70253,0.154033,-0.0305464,0.0262103,0.0147543
1492,9.6565,1.70253,0.154033,-0.0305464,0.0262103,0.0147543
1493,9.6565,1.70253,0.154033,-0.0305464,0.0262103,0.0147543
1494,9.6565,1.70253,0.154033,-0.0305464,0.0262103,0.0147543
1495,8.10419,1.70253,0.154033,-0.0305464,0.0262103,0.0147543
1496,8.10419,-3.88551,0.154033,-0.0305464,0.0262103,0.0147543
1497,8.10419,-3.88551,-3.92368,-0.0305464,0.0262103,0.0147543
1498,8.10419,-3.88551,-3.92368,-0.0305464,0.0262103,0.0147543
1499,8.10419,-3.88551,-3.92368,-0.0305464,0.0262103,0.0147543
1500,8.10419,-3.88551,-3.92368,-0.0305464,0.0262103,0.0147543
1501,4.75048,-3.88551,-3.92368,-0.0305464,0.0262103,0.0147543
1502,4.75048,-6.51544,-3.92368,-0.0305464,0.0262103,0.0147543
1503,4.75048,-6.51544,-5.58143,-0.0305464,0.0262103,0.0147543
1504,4.75048,-6.51544,-5.58143,-0.0305464,0.0262103,0.0147543
1505,4.75048,-6.51544,-5.58143,-0.0305464,0.0262103,0.0147543
1506,4.75048,-6.51544,-5.58143,-0.0305464,0.0262103,0.0147543
1507,3.94862,-6.51544,-5.58143,-0.0305464,0.0262103,0.0147543
1508,3.94862,-7.20218,-5.58143,-0.0305464,0.0262103,0.0147543
1509,3.94862,-7.20218,-5.35793,-0.0305464,0.0262103,0.0147543
1510,3.94862,-7.20218,-5.35793,-0.0305464,0.0262103,0.0147543
1511,3.94862,-7.20218,-5.35793,-0.0305464,0.0262103,0.0147543
1512,3.94862,-7.20218,-5.35793,-0.0305464,0.0262103,0.0147543
1513,4.02845,-7.20218,-5.35793,-0.0305464,0.0262103,0.0147543
1514,4.02845,-7.11398,-5.35793,-0.0305464,0.0262103,0.0147543
1515,4.02845,-7.11398,-5.41602,-0.0305464,0.0262103,0.0147543
1516,4.02845,-7.11398,-5.41602,-0.0305464,0.0262103,0.0147543
1517,4.02845,-7.11398,-5.41602,-0.0305464,0.0262103,0.0147543
1518,4.02845,-7.11398,-5.41602,-0.0305464,0.0262103,0.0147543
1519,4.39966,-7.11398,-5.41602,-0.0305464,0.0262103,0.0147543
1520,4.39966,-6.58275,-5.41602,-0.0305464,0.0262103,0.0147543
1521,4.39966,-6.58275,-5.78626,-0.0305464,0.0262103,0.0147543
1522,4.39966,-6.58275,-5.78626,-0.0305464,0.0262103,0.0147543
1523,4.39966,-6.58275,-5.78626,-0.0305464,0.0262103,0.0147543
1524,4.39966,-6.58275,-5.78626,-0.0305464,0.0262103,0.0147543
1525,4.74352,-6.58275,-5.78626,-0.0305464,0.0262103,0.0147543
1526,4.74352,-6.22178,-5.78626,-0.0305464,0.0262103,0.0147543
1527,4.74352,-6.22178,-5.9126,-0.0305464,0.0262103,0.0147543
1528,4.74352,-6.22178,-5.9126,-0.0305464,0.0262103,0.0147543
1529,4.74352,-6.22178,-5.9126,-0.0305464,0.0262103,0.0147543
1530,4.74352,-6.22178,-5.9126,-0.0305464,0.0262103,0.0147543
1531,5.22117,-6.22178,-5.9126,-0.0305464,0.0262103,0.0147543
